rental_date,st_property
2014-02-11,ST19
2014-02-11,ST195
2014-02-11,ST196
2014-02-11,ST198
2014-02-11,ST199
2014-02-11,ST20
2014-02-11,ST200
2014-02-11,ST202
2014-02-11,ST203
2014-02-11,ST204
2014-02-11,ST205
2014-02-11,ST209
2014-02-11,ST220
2014-02-11,ST221
2014-02-11,ST222
2014-02-11,ST224
2014-02-11,ST225
2014-02-11,ST226
2014-02-11,ST230
2014-02-11,ST235
2014-02-11,ST236
2014-02-11,ST237
2014-02-11,ST239
2014-02-11,ST242
2014-02-11,ST3
2014-02-11,ST31
2014-02-11,ST33
2014-02-11,ST355
2014-02-11,ST357
2014-02-11,ST359
2014-02-11,ST36
2014-02-11,ST363
2014-02-11,ST37
2014-02-11,ST40
2014-02-11,ST42
2014-02-11,ST423
2014-02-11,ST424
2014-02-11,ST425
2014-02-11,ST426
2014-02-11,ST427
2014-02-11,ST429
2014-02-11,ST43
2014-02-11,ST430
2014-02-11,ST46
2014-02-11,ST47
2014-02-11,ST514
2014-02-11,ST516
2014-02-11,ST517
2014-02-11,ST52
2014-02-11,ST53
2014-02-11,ST68
2014-02-11,ST69
2014-02-11,ST71
2014-02-11,ST75
2014-02-11,ST8
2014-02-11,ST83
2014-02-11,ST87
2014-02-11,ST9
2014-02-11,ST91
2014-02-11,ST93
2014-02-11,ST95
2014-02-12,ST103
2014-02-12,ST105
2014-02-12,ST106
2014-02-12,ST107
2014-02-12,ST11
2014-02-12,ST114
2014-02-12,ST115
2014-02-12,ST119
2014-02-12,ST121
2014-02-12,ST128
2014-02-12,ST13
2014-02-12,ST134
2014-02-12,ST136
2014-02-12,ST137
2014-02-12,ST138
2014-02-12,ST139
2014-02-12,ST144
2014-02-12,ST146
2014-02-12,ST152
2014-02-12,ST154
2014-02-12,ST156
2014-02-12,ST157
2014-02-12,ST158
2014-02-12,ST159
2014-02-12,ST16
2014-02-12,ST163
2014-02-12,ST164
2014-02-12,ST166
2014-02-12,ST17
2014-02-12,ST170
2014-02-12,ST172
2014-02-12,ST176
2014-02-12,ST177
2014-02-12,ST184
2014-02-12,ST19
2014-02-12,ST192
2014-02-12,ST193
2014-02-12,ST194
2014-02-12,ST195
2014-02-12,ST196
2014-02-12,ST197
2014-02-12,ST202
2014-02-12,ST203
2014-02-12,ST205
2014-02-12,ST206
2014-02-12,ST207
2014-02-12,ST210
2014-02-12,ST211
2014-02-12,ST218
2014-02-12,ST219
2014-02-12,ST221
2014-02-12,ST222
2014-02-12,ST224
2014-02-12,ST230
2014-02-12,ST237
2014-02-12,ST238
2014-02-12,ST239
2014-02-12,ST241
2014-02-12,ST242
2014-02-12,ST32
2014-02-12,ST34
2014-02-12,ST355
2014-02-12,ST360
2014-02-12,ST361
2014-02-12,ST363
2014-02-12,ST38
2014-02-12,ST41
2014-02-12,ST42
2014-02-12,ST424
2014-02-12,ST425
2014-02-12,ST426
2014-02-12,ST428
2014-02-12,ST429
2014-02-12,ST43
2014-02-12,ST430
2014-02-12,ST44
2014-02-12,ST45
2014-02-12,ST46
2014-02-12,ST47
2014-02-12,ST49
2014-02-12,ST5
2014-02-12,ST515
2014-02-12,ST67
2014-02-12,ST68
2014-02-12,ST69
2014-02-12,ST7
2014-02-12,ST70
2014-02-12,ST71
2014-02-12,ST73
2014-02-12,ST74
2014-02-12,ST75
2014-02-12,ST76
2014-02-12,ST81
2014-02-12,ST83
2014-02-12,ST84
2014-02-12,ST87
2014-02-12,ST89
2014-02-12,ST96
2014-02-13,ST100
2014-02-13,ST104
2014-02-13,ST105
2014-02-13,ST107
2014-02-13,ST110
2014-02-13,ST112
2014-02-13,ST114
2014-02-13,ST115
2014-02-13,ST118
2014-02-13,ST119
2014-02-13,ST125
2014-02-13,ST126
2014-02-13,ST127
2014-02-13,ST13
2014-02-13,ST130
2014-02-13,ST131
2014-02-13,ST133
2014-02-13,ST134
2014-02-13,ST137
2014-02-13,ST14
2014-02-13,ST141
2014-02-13,ST142
2014-02-13,ST143
2014-02-13,ST146
2014-02-13,ST148
2014-02-13,ST149
2014-02-13,ST15
2014-02-13,ST152
2014-02-13,ST153
2014-02-13,ST157
2014-02-13,ST158
2014-02-13,ST16
2014-02-13,ST160
2014-02-13,ST162
2014-02-13,ST163
2014-02-13,ST166
2014-02-13,ST168
2014-02-13,ST170
2014-02-13,ST172
2014-02-13,ST173
2014-02-13,ST174
2014-02-13,ST178
2014-02-13,ST179
2014-02-13,ST181
2014-02-13,ST186
2014-02-13,ST187
2014-02-13,ST191
2014-02-13,ST192
2014-02-13,ST195
2014-02-13,ST2
2014-02-13,ST20
2014-02-13,ST202
2014-02-13,ST208
2014-02-13,ST21
2014-02-13,ST219
2014-02-13,ST221
2014-02-13,ST222
2014-02-13,ST224
2014-02-13,ST227
2014-02-13,ST231
2014-02-13,ST235
2014-02-13,ST236
2014-02-13,ST237
2014-02-13,ST239
2014-02-13,ST243
2014-02-13,ST32
2014-02-13,ST355
2014-02-13,ST357
2014-02-13,ST360
2014-02-13,ST362
2014-02-13,ST363
2014-02-13,ST365
2014-02-13,ST40
2014-02-13,ST41
2014-02-13,ST42
2014-02-13,ST426
2014-02-13,ST428
2014-02-13,ST429
2014-02-13,ST43
2014-02-13,ST430
2014-02-13,ST46
2014-02-13,ST47
2014-02-13,ST48
2014-02-13,ST490
2014-02-13,ST5
2014-02-13,ST50
2014-02-13,ST512
2014-02-13,ST513
2014-02-13,ST69
2014-02-13,ST70
2014-02-13,ST71
2014-02-13,ST73
2014-02-13,ST75
2014-02-13,ST76
2014-02-13,ST77
2014-02-13,ST8
2014-02-13,ST84
2014-02-13,ST88
2014-02-13,ST89
2014-02-13,ST90
2014-02-13,ST92
2014-02-13,ST96
2014-02-14,ST100
2014-02-14,ST105
2014-02-14,ST107
2014-02-14,ST11
2014-02-14,ST111
2014-02-14,ST113
2014-02-14,ST114
2014-02-14,ST115
2014-02-14,ST116
2014-02-14,ST118
2014-02-14,ST120
2014-02-14,ST126
2014-02-14,ST128
2014-02-14,ST13
2014-02-14,ST131
2014-02-14,ST132
2014-02-14,ST133
2014-02-14,ST134
2014-02-14,ST135
2014-02-14,ST136
2014-02-14,ST137
2014-02-14,ST138
2014-02-14,ST140
2014-02-14,ST144
2014-02-14,ST147
2014-02-14,ST149
2014-02-14,ST151
2014-02-14,ST152
2014-02-14,ST155
2014-02-14,ST156
2014-02-14,ST16
2014-02-14,ST162
2014-02-14,ST163
2014-02-14,ST172
2014-02-14,ST173
2014-02-14,ST174
2014-02-14,ST176
2014-02-14,ST181
2014-02-14,ST183
2014-02-14,ST185
2014-02-14,ST19
2014-02-14,ST194
2014-02-14,ST195
2014-02-14,ST198
2014-02-14,ST200
2014-02-14,ST201
2014-02-14,ST203
2014-02-14,ST204
2014-02-14,ST206
2014-02-14,ST207
2014-02-14,ST208
2014-02-14,ST21
2014-02-14,ST211
2014-02-14,ST220
2014-02-14,ST221
2014-02-14,ST222
2014-02-14,ST223
2014-02-14,ST225
2014-02-14,ST227
2014-02-14,ST228
2014-02-14,ST229
2014-02-14,ST230
2014-02-14,ST235
2014-02-14,ST236
2014-02-14,ST237
2014-02-14,ST239
2014-02-14,ST241
2014-02-14,ST243
2014-02-14,ST244
2014-02-14,ST356
2014-02-14,ST357
2014-02-14,ST358
2014-02-14,ST36
2014-02-14,ST360
2014-02-14,ST363
2014-02-14,ST365
2014-02-14,ST366
2014-02-14,ST37
2014-02-14,ST38
2014-02-14,ST4
2014-02-14,ST40
2014-02-14,ST41
2014-02-14,ST422
2014-02-14,ST423
2014-02-14,ST424
2014-02-14,ST425
2014-02-14,ST428
2014-02-14,ST430
2014-02-14,ST44
2014-02-14,ST45
2014-02-14,ST46
2014-02-14,ST47
2014-02-14,ST48
2014-02-14,ST488
2014-02-14,ST49
2014-02-14,ST490
2014-02-14,ST5
2014-02-14,ST51
2014-02-14,ST512
2014-02-14,ST514
2014-02-14,ST516
2014-02-14,ST517
2014-02-14,ST53
2014-02-14,ST54
2014-02-14,ST67
2014-02-14,ST7
2014-02-14,ST70
2014-02-14,ST71
2014-02-14,ST75
2014-02-14,ST76
2014-02-14,ST81
2014-02-14,ST87
2014-02-14,ST88
2014-02-14,ST9
2014-02-14,ST97
2014-02-14,ST99
2014-02-15,ST10
2014-02-15,ST101
2014-02-15,ST106
2014-02-15,ST107
2014-02-15,ST11
2014-02-15,ST112
2014-02-15,ST114
2014-02-15,ST115
2014-02-15,ST116
2014-02-15,ST117
2014-02-15,ST118
2014-02-15,ST120
2014-02-15,ST121
2014-02-15,ST122
2014-02-15,ST123
2014-02-15,ST125
2014-02-15,ST126
2014-02-15,ST129
2014-02-15,ST130
2014-02-15,ST133
2014-02-15,ST134
2014-02-15,ST136
2014-02-15,ST138
2014-02-15,ST14
2014-02-15,ST140
2014-02-15,ST15
2014-02-15,ST151
2014-02-15,ST152
2014-02-15,ST153
2014-02-15,ST156
2014-02-15,ST157
2014-02-15,ST161
2014-02-15,ST163
2014-02-15,ST165
2014-02-15,ST166
2014-02-15,ST167
2014-02-15,ST169
2014-02-15,ST170
2014-02-15,ST172
2014-02-15,ST174
2014-02-15,ST178
2014-02-15,ST18
2014-02-15,ST181
2014-02-15,ST183
2014-02-15,ST185
2014-02-15,ST186
2014-02-15,ST191
2014-02-15,ST194
2014-02-15,ST195
2014-02-15,ST198
2014-02-15,ST20
2014-02-15,ST201
2014-02-15,ST204
2014-02-15,ST205
2014-02-15,ST21
2014-02-15,ST211
2014-02-15,ST219
2014-02-15,ST220
2014-02-15,ST221
2014-02-15,ST224
2014-02-15,ST225
2014-02-15,ST229
2014-02-15,ST230
2014-02-15,ST235
2014-02-15,ST237
2014-02-15,ST239
2014-02-15,ST240
2014-02-15,ST241
2014-02-15,ST244
2014-02-15,ST3
2014-02-15,ST32
2014-02-15,ST35
2014-02-15,ST355
2014-02-15,ST356
2014-02-15,ST357
2014-02-15,ST358
2014-02-15,ST360
2014-02-15,ST362
2014-02-15,ST363
2014-02-15,ST38
2014-02-15,ST39
2014-02-15,ST41
2014-02-15,ST42
2014-02-15,ST422
2014-02-15,ST424
2014-02-15,ST425
2014-02-15,ST426
2014-02-15,ST428
2014-02-15,ST43
2014-02-15,ST46
2014-02-15,ST47
2014-02-15,ST489
2014-02-15,ST49
2014-02-15,ST5
2014-02-15,ST50
2014-02-15,ST51
2014-02-15,ST512
2014-02-15,ST514
2014-02-15,ST516
2014-02-15,ST53
2014-02-15,ST67
2014-02-15,ST69
2014-02-15,ST7
2014-02-15,ST70
2014-02-15,ST72
2014-02-15,ST73
2014-02-15,ST76
2014-02-15,ST8
2014-02-15,ST84
2014-02-15,ST86
2014-02-15,ST87
2014-02-15,ST89
2014-02-15,ST90
2014-02-15,ST94
2014-02-15,ST97
2014-02-16,ST101
2014-02-16,ST102
2014-02-16,ST104
2014-02-16,ST111
2014-02-16,ST113
2014-02-16,ST114
2014-02-16,ST115
2014-02-16,ST119
2014-02-16,ST120
2014-02-16,ST121
2014-02-16,ST122
2014-02-16,ST123
2014-02-16,ST124
2014-02-16,ST125
2014-02-16,ST131
2014-02-16,ST134
2014-02-16,ST137
2014-02-16,ST139
2014-02-16,ST14
2014-02-16,ST142
2014-02-16,ST143
2014-02-16,ST146
2014-02-16,ST147
2014-02-16,ST149
2014-02-16,ST152
2014-02-16,ST153
2014-02-16,ST155
2014-02-16,ST156
2014-02-16,ST157
2014-02-16,ST16
2014-02-16,ST161
2014-02-16,ST164
2014-02-16,ST165
2014-02-16,ST166
2014-02-16,ST170
2014-02-16,ST172
2014-02-16,ST177
2014-02-16,ST178
2014-02-16,ST179
2014-02-16,ST181
2014-02-16,ST183
2014-02-16,ST185
2014-02-16,ST187
2014-02-16,ST19
2014-02-16,ST191
2014-02-16,ST193
2014-02-16,ST194
2014-02-16,ST200
2014-02-16,ST201
2014-02-16,ST203
2014-02-16,ST205
2014-02-16,ST211
2014-02-16,ST218
2014-02-16,ST220
2014-02-16,ST222
2014-02-16,ST229
2014-02-16,ST232
2014-02-16,ST236
2014-02-16,ST237
2014-02-16,ST238
2014-02-16,ST241
2014-02-16,ST3
2014-02-16,ST355
2014-02-16,ST356
2014-02-16,ST357
2014-02-16,ST358
2014-02-16,ST360
2014-02-16,ST361
2014-02-16,ST37
2014-02-16,ST39
2014-02-16,ST40
2014-02-16,ST41
2014-02-16,ST42
2014-02-16,ST422
2014-02-16,ST424
2014-02-16,ST425
2014-02-16,ST426
2014-02-16,ST428
2014-02-16,ST429
2014-02-16,ST43
2014-02-16,ST47
2014-02-16,ST48
2014-02-16,ST488
2014-02-16,ST49
2014-02-16,ST5
2014-02-16,ST51
2014-02-16,ST514
2014-02-16,ST517
2014-02-16,ST52
2014-02-16,ST53
2014-02-16,ST7
2014-02-16,ST71
2014-02-16,ST74
2014-02-16,ST75
2014-02-16,ST76
2014-02-16,ST8
2014-02-16,ST82
2014-02-16,ST90
2014-02-16,ST91
2014-02-16,ST96
2014-02-16,ST97
2014-02-17,ST10
2014-02-17,ST100
2014-02-17,ST101
2014-02-17,ST103
2014-02-17,ST104
2014-02-17,ST107
2014-02-17,ST11
2014-02-17,ST114
2014-02-17,ST116
2014-02-17,ST118
2014-02-17,ST123
2014-02-17,ST125
2014-02-17,ST126
2014-02-17,ST128
2014-02-17,ST130
2014-02-17,ST132
2014-02-17,ST134
2014-02-17,ST138
2014-02-17,ST139
2014-02-17,ST14
2014-02-17,ST140
2014-02-17,ST149
2014-02-17,ST15
2014-02-17,ST150
2014-02-17,ST152
2014-02-17,ST155
2014-02-17,ST157
2014-02-17,ST158
2014-02-17,ST159
2014-02-17,ST16
2014-02-17,ST161
2014-02-17,ST162
2014-02-17,ST165
2014-02-17,ST166
2014-02-17,ST170
2014-02-17,ST173
2014-02-17,ST174
2014-02-17,ST175
2014-02-17,ST177
2014-02-17,ST178
2014-02-17,ST179
2014-02-17,ST183
2014-02-17,ST185
2014-02-17,ST191
2014-02-17,ST192
2014-02-17,ST195
2014-02-17,ST196
2014-02-17,ST199
2014-02-17,ST203
2014-02-17,ST208
2014-02-17,ST211
2014-02-17,ST219
2014-02-17,ST220
2014-02-17,ST221
2014-02-17,ST222
2014-02-17,ST224
2014-02-17,ST226
2014-02-17,ST228
2014-02-17,ST231
2014-02-17,ST232
2014-02-17,ST235
2014-02-17,ST236
2014-02-17,ST237
2014-02-17,ST239
2014-02-17,ST244
2014-02-17,ST32
2014-02-17,ST34
2014-02-17,ST35
2014-02-17,ST358
2014-02-17,ST360
2014-02-17,ST363
2014-02-17,ST365
2014-02-17,ST39
2014-02-17,ST40
2014-02-17,ST41
2014-02-17,ST423
2014-02-17,ST424
2014-02-17,ST425
2014-02-17,ST427
2014-02-17,ST429
2014-02-17,ST430
2014-02-17,ST44
2014-02-17,ST45
2014-02-17,ST47
2014-02-17,ST50
2014-02-17,ST512
2014-02-17,ST513
2014-02-17,ST514
2014-02-17,ST517
2014-02-17,ST519
2014-02-17,ST52
2014-02-17,ST53
2014-02-17,ST54
2014-02-17,ST67
2014-02-17,ST68
2014-02-17,ST7
2014-02-17,ST70
2014-02-17,ST71
2014-02-17,ST75
2014-02-17,ST76
2014-02-17,ST8
2014-02-17,ST81
2014-02-17,ST82
2014-02-17,ST86
2014-02-17,ST88
2014-02-17,ST97
2014-02-17,ST98
2014-02-18,ST10
2014-02-18,ST100
2014-02-18,ST103
2014-02-18,ST104
2014-02-18,ST105
2014-02-18,ST106
2014-02-18,ST11
2014-02-18,ST110
2014-02-18,ST111
2014-02-18,ST112
2014-02-18,ST113
2014-02-18,ST114
2014-02-18,ST115
2014-02-18,ST124
2014-02-18,ST125
2014-02-18,ST13
2014-02-18,ST131
2014-02-18,ST132
2014-02-18,ST134
2014-02-18,ST135
2014-02-18,ST137
2014-02-18,ST144
2014-02-18,ST15
2014-02-18,ST151
2014-02-18,ST152
2014-02-18,ST155
2014-02-18,ST160
2014-02-18,ST162
2014-02-18,ST163
2014-02-18,ST164
2014-02-18,ST165
2014-02-18,ST166
2014-02-18,ST168
2014-02-18,ST172
2014-02-18,ST174
2014-02-18,ST175
2014-02-18,ST176
2014-02-18,ST178
2014-02-18,ST181
2014-02-18,ST182
2014-02-18,ST186
2014-02-18,ST19
2014-02-18,ST194
2014-02-18,ST20
2014-02-18,ST201
2014-02-18,ST202
2014-02-18,ST203
2014-02-18,ST204
2014-02-18,ST205
2014-02-18,ST207
2014-02-18,ST208
2014-02-18,ST21
2014-02-18,ST218
2014-02-18,ST219
2014-02-18,ST222
2014-02-18,ST223
2014-02-18,ST224
2014-02-18,ST225
2014-02-18,ST226
2014-02-18,ST229
2014-02-18,ST232
2014-02-18,ST235
2014-02-18,ST236
2014-02-18,ST239
2014-02-18,ST243
2014-02-18,ST32
2014-02-18,ST34
2014-02-18,ST355
2014-02-18,ST357
2014-02-18,ST358
2014-02-18,ST359
2014-02-18,ST363
2014-02-18,ST41
2014-02-18,ST422
2014-02-18,ST423
2014-02-18,ST424
2014-02-18,ST425
2014-02-18,ST428
2014-02-18,ST429
2014-02-18,ST43
2014-02-18,ST45
2014-02-18,ST46
2014-02-18,ST47
2014-02-18,ST489
2014-02-18,ST5
2014-02-18,ST50
2014-02-18,ST51
2014-02-18,ST512
2014-02-18,ST514
2014-02-18,ST517
2014-02-18,ST520
2014-02-18,ST53
2014-02-18,ST68
2014-02-18,ST69
2014-02-18,ST72
2014-02-18,ST74
2014-02-18,ST76
2014-02-18,ST77
2014-02-18,ST78
2014-02-18,ST82
2014-02-18,ST84
2014-02-18,ST87
2014-02-18,ST88
2014-02-18,ST9
2014-02-18,ST90
2014-02-18,ST94
2014-02-18,ST97
2014-02-18,ST99
2014-02-19,ST102
2014-02-19,ST103
2014-02-19,ST104
2014-02-19,ST105
2014-02-19,ST107
2014-02-19,ST111
2014-02-19,ST112
2014-02-19,ST114
2014-02-19,ST115
2014-02-19,ST117
2014-02-19,ST118
2014-02-19,ST119
2014-02-19,ST121
2014-02-19,ST122
2014-02-19,ST128
2014-02-19,ST13
2014-02-19,ST131
2014-02-19,ST134
2014-02-19,ST14
2014-02-19,ST142
2014-02-19,ST144
2014-02-19,ST147
2014-02-19,ST15
2014-02-19,ST150
2014-02-19,ST152
2014-02-19,ST153
2014-02-19,ST155
2014-02-19,ST156
2014-02-19,ST157
2014-02-19,ST160
2014-02-19,ST161
2014-02-19,ST162
2014-02-19,ST164
2014-02-19,ST166
2014-02-19,ST173
2014-02-19,ST177
2014-02-19,ST178
2014-02-19,ST180
2014-02-19,ST181
2014-02-19,ST182
2014-02-19,ST183
2014-02-19,ST185
2014-02-19,ST192
2014-02-19,ST193
2014-02-19,ST194
2014-02-19,ST195
2014-02-19,ST196
2014-02-19,ST198
2014-02-19,ST199
2014-02-19,ST20
2014-02-19,ST201
2014-02-19,ST202
2014-02-19,ST204
2014-02-19,ST205
2014-02-19,ST207
2014-02-19,ST210
2014-02-19,ST211
2014-02-19,ST220
2014-02-19,ST223
2014-02-19,ST229
2014-02-19,ST232
2014-02-19,ST235
2014-02-19,ST236
2014-02-19,ST242
2014-02-19,ST243
2014-02-19,ST3
2014-02-19,ST32
2014-02-19,ST34
2014-02-19,ST355
2014-02-19,ST357
2014-02-19,ST358
2014-02-19,ST36
2014-02-19,ST360
2014-02-19,ST362
2014-02-19,ST365
2014-02-19,ST39
2014-02-19,ST40
2014-02-19,ST41
2014-02-19,ST422
2014-02-19,ST423
2014-02-19,ST424
2014-02-19,ST426
2014-02-19,ST428
2014-02-19,ST488
2014-02-19,ST489
2014-02-19,ST49
2014-02-19,ST490
2014-02-19,ST5
2014-02-19,ST50
2014-02-19,ST512
2014-02-19,ST513
2014-02-19,ST515
2014-02-19,ST517
2014-02-19,ST519
2014-02-19,ST52
2014-02-19,ST53
2014-02-19,ST68
2014-02-19,ST69
2014-02-19,ST7
2014-02-19,ST71
2014-02-19,ST75
2014-02-19,ST76
2014-02-19,ST77
2014-02-19,ST8
2014-02-19,ST81
2014-02-19,ST83
2014-02-19,ST84
2014-02-19,ST88
2014-02-19,ST90
2014-02-19,ST91
2014-02-19,ST94
2014-02-20,ST104
2014-02-20,ST105
2014-02-20,ST11
2014-02-20,ST110
2014-02-20,ST113
2014-02-20,ST114
2014-02-20,ST115
2014-02-20,ST116
2014-02-20,ST117
2014-02-20,ST118
2014-02-20,ST121
2014-02-20,ST122
2014-02-20,ST126
2014-02-20,ST127
2014-02-20,ST128
2014-02-20,ST13
2014-02-20,ST131
2014-02-20,ST133
2014-02-20,ST134
2014-02-20,ST136
2014-02-20,ST138
2014-02-20,ST139
2014-02-20,ST14
2014-02-20,ST140
2014-02-20,ST142
2014-02-20,ST143
2014-02-20,ST146
2014-02-20,ST147
2014-02-20,ST149
2014-02-20,ST150
2014-02-20,ST151
2014-02-20,ST152
2014-02-20,ST156
2014-02-20,ST157
2014-02-20,ST158
2014-02-20,ST16
2014-02-20,ST161
2014-02-20,ST162
2014-02-20,ST163
2014-02-20,ST165
2014-02-20,ST166
2014-02-20,ST167
2014-02-20,ST168
2014-02-20,ST170
2014-02-20,ST172
2014-02-20,ST173
2014-02-20,ST175
2014-02-20,ST176
2014-02-20,ST178
2014-02-20,ST179
2014-02-20,ST185
2014-02-20,ST186
2014-02-20,ST19
2014-02-20,ST191
2014-02-20,ST196
2014-02-20,ST197
2014-02-20,ST200
2014-02-20,ST201
2014-02-20,ST202
2014-02-20,ST204
2014-02-20,ST205
2014-02-20,ST206
2014-02-20,ST207
2014-02-20,ST21
2014-02-20,ST211
2014-02-20,ST220
2014-02-20,ST221
2014-02-20,ST223
2014-02-20,ST224
2014-02-20,ST226
2014-02-20,ST232
2014-02-20,ST235
2014-02-20,ST237
2014-02-20,ST238
2014-02-20,ST239
2014-02-20,ST32
2014-02-20,ST358
2014-02-20,ST359
2014-02-20,ST363
2014-02-20,ST365
2014-02-20,ST38
2014-02-20,ST40
2014-02-20,ST41
2014-02-20,ST42
2014-02-20,ST424
2014-02-20,ST426
2014-02-20,ST427
2014-02-20,ST428
2014-02-20,ST43
2014-02-20,ST44
2014-02-20,ST45
2014-02-20,ST47
2014-02-20,ST48
2014-02-20,ST488
2014-02-20,ST5
2014-02-20,ST50
2014-02-20,ST512
2014-02-20,ST513
2014-02-20,ST516
2014-02-20,ST517
2014-02-20,ST52
2014-02-20,ST520
2014-02-20,ST53
2014-02-20,ST54
2014-02-20,ST70
2014-02-20,ST71
2014-02-20,ST74
2014-02-20,ST75
2014-02-20,ST76
2014-02-20,ST8
2014-02-20,ST83
2014-02-20,ST86
2014-02-20,ST87
2014-02-20,ST90
2014-02-20,ST94
2014-02-20,ST98
2014-02-20,ST99
2014-02-21,ST103
2014-02-21,ST108
2014-02-21,ST109
2014-02-21,ST112
2014-02-21,ST113
2014-02-21,ST114
2014-02-21,ST115
2014-02-21,ST116
2014-02-21,ST119
2014-02-21,ST122
2014-02-21,ST123
2014-02-21,ST125
2014-02-21,ST127
2014-02-21,ST13
2014-02-21,ST130
2014-02-21,ST132
2014-02-21,ST134
2014-02-21,ST135
2014-02-21,ST137
2014-02-21,ST138
2014-02-21,ST139
2014-02-21,ST143
2014-02-21,ST144
2014-02-21,ST145
2014-02-21,ST152
2014-02-21,ST156
2014-02-21,ST157
2014-02-21,ST16
2014-02-21,ST160
2014-02-21,ST161
2014-02-21,ST162
2014-02-21,ST163
2014-02-21,ST164
2014-02-21,ST165
2014-02-21,ST166
2014-02-21,ST169
2014-02-21,ST170
2014-02-21,ST172
2014-02-21,ST175
2014-02-21,ST176
2014-02-21,ST177
2014-02-21,ST180
2014-02-21,ST181
2014-02-21,ST182
2014-02-21,ST185
2014-02-21,ST187
2014-02-21,ST19
2014-02-21,ST195
2014-02-21,ST196
2014-02-21,ST197
2014-02-21,ST198
2014-02-21,ST20
2014-02-21,ST203
2014-02-21,ST206
2014-02-21,ST207
2014-02-21,ST21
2014-02-21,ST211
2014-02-21,ST218
2014-02-21,ST219
2014-02-21,ST222
2014-02-21,ST224
2014-02-21,ST225
2014-02-21,ST227
2014-02-21,ST228
2014-02-21,ST229
2014-02-21,ST231
2014-02-21,ST239
2014-02-21,ST240
2014-02-21,ST241
2014-02-21,ST242
2014-02-21,ST244
2014-02-21,ST32
2014-02-21,ST355
2014-02-21,ST36
2014-02-21,ST360
2014-02-21,ST363
2014-02-21,ST37
2014-02-21,ST40
2014-02-21,ST41
2014-02-21,ST42
2014-02-21,ST424
2014-02-21,ST45
2014-02-21,ST46
2014-02-21,ST47
2014-02-21,ST488
2014-02-21,ST50
2014-02-21,ST513
2014-02-21,ST514
2014-02-21,ST515
2014-02-21,ST516
2014-02-21,ST517
2014-02-21,ST52
2014-02-21,ST67
2014-02-21,ST69
2014-02-21,ST7
2014-02-21,ST72
2014-02-21,ST75
2014-02-21,ST79
2014-02-21,ST8
2014-02-21,ST80
2014-02-21,ST81
2014-02-21,ST84
2014-02-21,ST87
2014-02-21,ST88
2014-02-21,ST9
2014-02-21,ST92
2014-02-21,ST95
2014-02-21,ST96
2014-02-21,ST97
2014-02-22,ST10
2014-02-22,ST101
2014-02-22,ST104
2014-02-22,ST105
2014-02-22,ST11
2014-02-22,ST110
2014-02-22,ST112
2014-02-22,ST113
2014-02-22,ST114
2014-02-22,ST117
2014-02-22,ST119
2014-02-22,ST120
2014-02-22,ST122
2014-02-22,ST125
2014-02-22,ST126
2014-02-22,ST129
2014-02-22,ST132
2014-02-22,ST135
2014-02-22,ST136
2014-02-22,ST137
2014-02-22,ST138
2014-02-22,ST139
2014-02-22,ST142
2014-02-22,ST143
2014-02-22,ST145
2014-02-22,ST147
2014-02-22,ST150
2014-02-22,ST151
2014-02-22,ST152
2014-02-22,ST153
2014-02-22,ST155
2014-02-22,ST156
2014-02-22,ST157
2014-02-22,ST16
2014-02-22,ST160
2014-02-22,ST162
2014-02-22,ST165
2014-02-22,ST166
2014-02-22,ST168
2014-02-22,ST174
2014-02-22,ST178
2014-02-22,ST180
2014-02-22,ST181
2014-02-22,ST182
2014-02-22,ST185
2014-02-22,ST187
2014-02-22,ST19
2014-02-22,ST191
2014-02-22,ST193
2014-02-22,ST194
2014-02-22,ST197
2014-02-22,ST199
2014-02-22,ST2
2014-02-22,ST201
2014-02-22,ST202
2014-02-22,ST203
2014-02-22,ST204
2014-02-22,ST205
2014-02-22,ST206
2014-02-22,ST207
2014-02-22,ST208
2014-02-22,ST209
2014-02-22,ST210
2014-02-22,ST211
2014-02-22,ST220
2014-02-22,ST221
2014-02-22,ST224
2014-02-22,ST230
2014-02-22,ST231
2014-02-22,ST235
2014-02-22,ST236
2014-02-22,ST238
2014-02-22,ST239
2014-02-22,ST242
2014-02-22,ST243
2014-02-22,ST32
2014-02-22,ST34
2014-02-22,ST357
2014-02-22,ST362
2014-02-22,ST365
2014-02-22,ST366
2014-02-22,ST4
2014-02-22,ST40
2014-02-22,ST41
2014-02-22,ST423
2014-02-22,ST424
2014-02-22,ST425
2014-02-22,ST426
2014-02-22,ST427
2014-02-22,ST428
2014-02-22,ST45
2014-02-22,ST46
2014-02-22,ST47
2014-02-22,ST488
2014-02-22,ST489
2014-02-22,ST5
2014-02-22,ST50
2014-02-22,ST51
2014-02-22,ST517
2014-02-22,ST52
2014-02-22,ST520
2014-02-22,ST53
2014-02-22,ST54
2014-02-22,ST68
2014-02-22,ST69
2014-02-22,ST7
2014-02-22,ST73
2014-02-22,ST74
2014-02-22,ST75
2014-02-22,ST8
2014-02-22,ST80
2014-02-22,ST81
2014-02-22,ST83
2014-02-22,ST84
2014-02-22,ST86
2014-02-22,ST87
2014-02-22,ST88
2014-02-22,ST9
2014-02-22,ST90
2014-02-22,ST91
2014-02-22,ST97
2014-02-22,ST99
2014-02-23,ST10
2014-02-23,ST101
2014-02-23,ST102
2014-02-23,ST103
